,intent_label,words,word_labels,length
17867,SetAlarm,Set alarms daily for the next two weeks at 6:00 am,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O I-timeRange,11
17868,GetWeather,What is the chance of rain for today?,O O O O O B-condition_temperature B-timeRange I-timeRange O,9
17869,GetWeather,Is there lightning ,O O B-condition_temperature,3
17870,SetReminder,remind me to call Lucy at 6 pm,O O O B-todo I-todo B-timeRange I-timeRange I-timeRange,8
17871,GetWeather,Is it raining in San Diego right now,O O B-condition_temperature O B-geographic_poi I-geographic_poi O B-timeRange,8
17872,SetAlarm,I need an alarm set for 45 minutes from now.,O O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,11
17873,GetWeather,What is the temperature for Key Biscayne tonight?,O O O B-condition_description O B-geographic_poi I-geographic_poi B-timeRange O,9
17874,ModifyAlarm,Add 5 minutes to alarm setting,O B-timeRange I-timeRange O O O,6
17875,GetWeather,Will be windy tonight?,O O B-condition_temperature B-timeRange O,5
17876,SetReminder,remind me to go to school meeting tomorrow,O O O B-todo I-todo I-todo I-todo B-timeRange,8
17877,SetReminder,Remind me to pick up bread at 5 pm today.,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange O,11
17878,SetAlarm,Set my alarm for every 30 minutes.,O O O B-timeRange I-timeRange I-timeRange I-timeRange O,8
17879,SetReminder,Remind me to start dinner at 6,O O O B-todo I-todo B-timeRange I-timeRange,7
17880,GetWeather,are storms in the forecast for this afternoon,O B-condition_temperature O O B-condition_description B-timeRange I-timeRange I-timeRange,8
17881,GetWeather,how hot is it going to get?,O B-condition_temperature O O O O O O,8
17882,GetWeather,Tomorrow's weather,B-timeRange B-condition_description,2
17883,GetWeather,when will we have snow,O O O O B-condition_temperature,5
17884,GetWeather,what is the chance of rain on my drive today,O O O O O B-condition_temperature O O O B-timeRange,10
17885,GetWeather,Temperature for labor day,B-condition_description O O O,4
17886,GetWeather,Will the tropical storm affect my vacation next week?,O O B-condition_temperature I-condition_temperature O O O B-timeRange I-timeRange O,10
17887,SetAlarm,I would like to set an alarm for 54 mins,O O O O O O O B-timeRange I-timeRange I-timeRange,10
17888,GetWeather,what it the weather for today?,O O O B-condition_description B-timeRange I-timeRange O,7
17889,ShowAlarms,Show me all the alarms I have set for the week.,O O O O O O O O B-timeRange I-timeRange I-timeRange O,12
17890,GetWeather,how windy will it be today,O B-condition_temperature O O O B-timeRange,6
17891,SnoozeAlarm,Snooze 6am alarm,O B-timeRange O,3
17892,ShowAlarms,What alarms do I have set now?,O O O O O O B-timeRange O,8
17893,SetAlarm,Have alarm start in 30 seconds. ,O O O B-timeRange I-timeRange I-timeRange O,7
17894,SetReminder,Remind me to start supper at 4:30,O O O B-todo I-todo B-timeRange O,7
17895,CancelReminder,Delete the reminder to wash the dogs today.,O O B-reminder_type O B-todo I-todo I-todo B-timeRange O,9
17896,SetReminder,remind me to pickup my prescription tomorrow,O O O B-todo I-todo I-todo B-timeRange,7
17897,SetReminder,Remind me to wake up around 6 am tomorrow.,O O O B-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange O,10
17898,GetWeather,What is today's record high temperature?,O O B-timeRange O O B-condition_description O,7
17899,SetReminder,Set reminder to call Katrina at noon,O B-reminder_type O B-todo I-todo B-timeRange I-timeRange,7
17900,GetWeather,What is the weather going to be like next week,O O O B-condition_description O O O O B-timeRange I-timeRange,10
17901,SetAlarm,I NEED AN ALARM SET FOR 35 MINUTES.,O O O O O B-timeRange I-timeRange I-timeRange O,9
17902,GetWeather,how cold is it out?,O B-condition_temperature O O B-geographic_poi O,6
17903,GetWeather,is it hot at work?,O O B-condition_temperature O B-geographic_poi O,6
17904,GetWeather,Is it raining downtown,O O B-condition_temperature B-geographic_poi,4
17905,ModifyAlarm,Change alarm to 10 am,O O B-timeRange I-timeRange I-timeRange,5
17906,SetReminder,Remind me to go to my dentist appointment tomorrow.,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange O,10
17907,ShowReminders,Please show my reminders.,O O O B-reminder_type O,5
17908,SetAlarm,set alarm for four hours,O O B-timeRange I-timeRange I-timeRange,5
17909,GetWeather,Is it really humid today?,O O O B-condition_temperature B-timeRange O,6
17910,GetWeather,what is the forecast for madison today,O O O B-condition_description O B-geographic_poi B-timeRange,7
17911,GetWeather,chances of rain today,O O B-condition_temperature B-timeRange,4
17912,GetWeather,It is going to snow in Ohio?,O O O O B-condition_temperature O B-geographic_poi O,8
17913,SetAlarm,Set alarm to go off every 30 second for five minutes,O O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,11
17914,GetWeather,What is tomorrow's temperature?,O O B-timeRange B-condition_description O,5
17915,GetWeather,is it going to rain all day?,O O O O B-condition_temperature B-timeRange I-timeRange O,8
17916,CancelReminder,erase all reminders,O O B-reminder_type,3
17917,SetAlarm,Set alarm for 5pm,O O B-timeRange I-timeRange,4
17918,GetWeather,how windy is it on the beach,O B-condition_temperature O O O O B-geographic_poi,7
17919,GetWeather,Is there a chance of rain next week ,O O O O O B-condition_temperature B-timeRange I-timeRange,8
17920,CancelAlarm,Delete Friday's alarm,O B-timeRange O,3
17921,SetAlarm,Set alarm for 5pm every day,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
17922,SetAlarm,Set alarm for every five minutes the next half hour,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
17923,GetSunriseTime,what time is sun rise,O O O B-condition_temperature I-condition_temperature,5
17924,SetAlarm,Alarm setting for 7 am,O O B-timeRange I-timeRange I-timeRange,5
17925,CancelAlarm,Cancel my alarm(s) for Saturday,O O O O O O B-timeRange I-timeRange,8
17926,CancelAlarm,cancel my alarm at 5 am,O O O B-timeRange I-timeRange I-timeRange,6
17927,GetWeather,Is it raining in New York ?,O O B-condition_temperature O B-geographic_poi I-geographic_poi O,7
17928,GetWeather,What will the temperature be on Sunday?,O O O B-condition_description O B-timeRange I-timeRange O,8
17929,SetReminder,remind me to pick up julie from dance at 8,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange,10
17930,GetWeather,What will the low temperature for this evening be?,O O O O B-condition_description B-timeRange I-timeRange I-timeRange O O,10
17931,SetAlarm,set alarm for 9 pm to remind me to finish bakeoff tonight,O O B-timeRange I-timeRange I-timeRange O O O O O O B-timeRange,12
17932,GetWeather,any chance of a blizzard,O O O O B-condition_temperature,5
17933,GetWeather,Will it be sunny next week?,O O O B-condition_temperature B-timeRange I-timeRange O,7
17934,GetWeather,Chance of snow,O O B-condition_temperature,3
17935,SetAlarm,Set an alarm for 6:30 am for weekdays.,O O O O O I-timeRange B-timeRange O O,9
17936,GetWeather,Is the weather going to be good at the beach,O O B-condition_description O O O O O O B-geographic_poi,10
17937,GetWeather,What is the low temp for the week?,O O O O B-condition_description B-timeRange I-timeRange I-timeRange O,9
17938,GetWeather,What is the weather like in Aspen?,O O O B-condition_description O O B-geographic_poi O,8
17939,GetWeather,What is the highest temperature for today in Atlanta?,O O O O B-condition_description B-timeRange I-timeRange O B-geographic_poi O,10
17940,SetReminder,Remind me to buy butter at the grocery store,O O O B-todo I-todo I-todo I-todo I-todo I-todo,9
17941,CancelAlarm,Cancel the 9:00 am alarm,O B-timeRange O I-timeRange O,5
17942,GetWeather,Am i going to be in a storm today?,O O O O O O O B-condition_temperature B-timeRange O,10
17943,SetReminder,set reminder to go to the store after work,O B-reminder_type O B-todo I-todo I-todo I-todo I-todo I-todo,9
17944,GetWeather,When is the next cold front ,O O O O B-condition_temperature O,6
17945,GetWeather,Is Cleveland expecting rain today?,O B-geographic_poi O B-condition_temperature B-timeRange O,6
17946,SetReminder,Remind me to clean my room tonight.,O O O B-todo I-todo I-todo B-timeRange O,8
17947,GetWeather,How hot is it going to be this week?,O B-condition_temperature O O O O O B-timeRange I-timeRange O,10
17948,SetReminder,Send me a reminder to buy groceries,O O O B-reminder_type O B-todo I-todo,7
17949,GetWeather,WHAT IS THE TEMPERATURE TODAY,O O O B-condition_description B-timeRange,5
17950,GetWeather,Will it be cold in New York?,O O O B-condition_temperature O B-geographic_poi I-geographic_poi O,8
17951,GetWeather,is it supposed to rain in new york today,O O O O B-condition_temperature O B-geographic_poi I-geographic_poi B-timeRange,9
17952,GetWeather,What's the weather today in Madrid?,O O B-condition_description B-timeRange O B-geographic_poi O,7
17953,GetWeather,How is the weather in Greece at night?,O O O B-condition_description O B-geographic_poi B-timeRange I-timeRange O,9
17954,GetWeather,What will the temperature change be tomorrow,O O O B-condition_description O O B-timeRange,7
17955,GetWeather,What is the low temp today?,O O O O B-condition_description B-timeRange O,7
17956,SetReminder,Set a reminder to go to the Doctor's on Thursday at 10 am.,O O B-reminder_type O B-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,14
17957,SetReminder,remind me to pay my bills online,B-reminder_type O O B-todo I-todo I-todo I-todo,7
17958,ShowAlarms,How many alarms are set for tomorrow ,O O O O O B-timeRange I-timeRange,7
17959,GetWeather,Is it going to be raining out tomorrow at the coast?,O O O O O B-condition_temperature O B-timeRange O O B-geographic_poi O,12
17960,GetWeather,Should I dress warmly?,O O O B-condition_temperature O,5
17961,GetWeather,What will the weather be like this evening?,O O O B-condition_description O O B-timeRange I-timeRange O,9
17962,CancelAlarm,Cancel my alarm for 5 a.m.,O O O B-timeRange I-timeRange O O O O,9
17963,GetWeather,How cold is tomorrow going to be?,O B-condition_temperature O B-timeRange O O O O,8
17964,ShowReminders,can I see what reminders I have please,O O O O B-reminder_type O O O,8
17965,GetWeather,is there supposed to be any rain today,O O O O O O B-condition_temperature B-timeRange,8
17966,SetAlarm,Set alarm for 6am tomorrow morning,O O B-timeRange I-timeRange I-timeRange O,6
17967,SetReminder,Remind me to stop by my parents house tomorrow at 9am.,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange O,12
17968,CancelReminder,Cancel my reminder to call Dan.,O O B-reminder_type O B-todo I-todo O,7
17969,GetWeather,What is the weather in Pueblo West Colorado,O O O B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi,8
17970,GetWeather,is there a chance of thunder?,O O O O O B-condition_temperature O,7
17971,GetWeather,Should I wear jeans?,O O O B-condition_temperature O,5
17972,GetWeather,hows the weather look in the bay area next week,O O B-condition_description O O O B-geographic_poi I-geographic_poi B-timeRange I-timeRange,10
17973,GetWeather,What's the weather like in the moutains,O O B-condition_description O O O B-geographic_poi,7
17974,GetWeather,Will it rain today in Oakland?,O O B-condition_temperature B-timeRange O B-geographic_poi O,7
17975,GetWeather,should I wear a light sweater?,O O O O O B-condition_temperature O,7
17976,SetAlarm,Set alarm for 30 mins.,O O B-timeRange I-timeRange I-timeRange O,6
17977,SetReminder,Remind me to take my calcium at 10 pm,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,9
17978,SetReminder,Remind me next Monday at 10 am budget meeting,B-reminder_type O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange B-todo I-todo,9
17979,GetWeather,What is the weather at Myrtle Beach at 3pm?,O O O B-condition_description O B-geographic_poi I-geographic_poi B-timeRange I-timeRange O,10
17980,GetWeather,Is it going to snow in New York City today?,O O O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi B-timeRange O,11
17981,GetWeather,whats the weather for next week?,O O B-condition_description B-timeRange I-timeRange I-timeRange O,7
17982,GetWeather,whats the high today,O O O B-timeRange,4
17983,GetWeather,Is there Ice on the roads?,O O B-condition_temperature O O O O,7
17984,GetWeather,What will be the high today?,O O O O O B-timeRange O,7
17985,ModifyAlarm,Change workout schedule alarm for 5:30 AM,O O O O B-timeRange O I-timeRange,7
17986,GetWeather,will it rain tomorrow morning,O O B-condition_temperature B-timeRange I-timeRange,5
17987,GetWeather,what is the temperature supposed to be tonight,O O O B-condition_description O O O B-timeRange,8
17988,GetWeather,Will there be any flooding from the rain?,O O O O B-condition_temperature O O B-condition_temperature O,9
17989,GetWeather,What's the weather in beach?,O O B-condition_description O B-geographic_poi O,6
17990,SetReminder,remind my of my car appointment on Saturday morning,O O O O B-todo I-todo B-timeRange I-timeRange I-timeRange,9
17991,SetAlarm,set an alarm for 2 hours to turn off sprinklers,O O O B-timeRange I-timeRange I-timeRange O O O O,10
17992,SetAlarm,set alarm for 2:30pm,O O B-timeRange O,4
17993,SetAlarm,Set an alarm every ten minutes ,O O O B-timeRange I-timeRange I-timeRange,6
17994,CancelAlarm,turn off my alarm for tomorrow ,O O O O B-timeRange I-timeRange,6
17995,GetWeather,update me on the storm tracker,O O O O B-condition_temperature O,6
17996,CancelAlarm,cancel alarm for 5:45am,O O B-timeRange O,4
17997,SetAlarm,set alarm   for every 3 hours ,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
17998,GetWeather,When will it start raining this week?,O O O O B-condition_temperature B-timeRange I-timeRange O,8
17999,SetReminder,remind me when it's time to leave for school,O O O O I-todo I-todo I-todo I-todo I-todo,9
18000,GetWeather,what is the low temperature going to be tonight,O O O B-condition_description I-condition_description O O O B-timeRange,9
18001,GetWeather,How bad is the storm going to be tonight?,O O O O B-condition_temperature O O O B-timeRange O,10
18002,GetWeather,How long is this storm going to last,O O O O B-condition_temperature O O O,8
18003,SetReminder,Remind me to pay bills tomorrow.,O O O B-todo I-todo B-timeRange O,7
18004,GetWeather,Do I need a coat this week?,O O O O B-condition_temperature B-timeRange I-timeRange O,8
18005,SetAlarm,set alarm to exercise in 2 hours,O O O O B-timeRange I-timeRange I-timeRange,7
18006,SetAlarm,Can you set me an alarm for 4:30 pm tomorrow?,O O O O O O B-timeRange O I-timeRange I-timeRange O,11
18007,SetAlarm,Set an alarm for 8 am,O O O B-timeRange I-timeRange I-timeRange,6
18008,GetWeather,how long will this thunderstorm last?,O O O O B-condition_temperature O O,7
18009,CancelReminder,finished my reminder please delete,O O B-reminder_type O O,5
18010,GetWeather,What is the weather forecast for September?,O O O B-condition_description I-condition_description B-timeRange I-timeRange O,8
